"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CDHR1",1.14791964499758,3.16843391304348,6.45586538896473,2.7325255792557e-10,6.35577657797245e-10,12.12071769558
"AMDHD1",-1.17022306495627,3.5865047826087,-6.45473547808291,2.75128581772909e-10,6.39762381316547e-10,12.1140251995452
"HSPB7",-1.29588963046085,5.45917630434783,-6.4525686705385,2.78761564547959e-10,6.47757636374533e-10,12.1011938664441
"ANKRD1",1.2941603606131,2.33132108695652,6.44743193641779,2.87562898551706e-10,6.67649871899035e-10,12.0707896717076
"PDZK1IP1",1.45328913570173,8.10979326086957,6.44642546266017,2.89319023373224e-10,6.71446101663939e-10,12.0648347465118
"KIT",1.16750139756701,8.86690847826087,6.44614061889981,2.89817931743767e-10,6.72510163745123e-10,12.0631495743483
"PNPLA3",1.29039597561909,3.69544304347826,6.44527638715417,2.91336811107005e-10,6.75846164341358e-10,12.0580370488668
"TNNT3",-1.46960484302875,2.58982065217391,-6.43942602129273,3.01825825647819e-10,6.99398654613523e-10,12.0234431514307
"ANGPTL4",1.23988548366531,7.44761543478261,6.4356553951166,3.08781236898534e-10,7.15018060394044e-10,12.0011608934363
"SYP",-1.05738873020327,5.4813902173913,-6.42756582088033,3.24237526047945e-10,7.49661307966903e-10,11.9533928746089
"C6",-1.69189156614216,3.78500304347826,-6.41903479852936,3.41358176540598e-10,7.8813868080053e-10,11.9030725224194
"HSPB6",-1.31486729489175,7.69318586956522,-6.4159216392949,3.47823867695713e-10,8.02299578383236e-10,11.8847234171729
"CKM",1.05489874525006,1.459435,6.41281933045615,3.54386305179339e-10,8.17210105069872e-10,11.8664456651659
"MUCL1",-2.67835503557676,6.49467413043478,-6.39561182041179,3.93048232002684e-10,9.04233731580901e-10,11.7651990651167
"FABP4",-2.226240911989,8.04671043478261,-6.39395826214694,3.96974028363308e-10,9.13012830955832e-10,11.7554817425124
"ALOX12P2",1.44067939353754,3.05603282608696,6.39353756019154,3.97978950396211e-10,9.15071125410109e-10,11.753009775287
"MMP9",1.32449281579149,9.69237260869565,6.38573874069853,4.17065427362132e-10,9.57633325694201e-10,11.7072100003689
"PCDHA4",-1.51361457244141,5.0412847826087,-6.38280887072346,4.24465101915835e-10,9.7435498632632e-10,11.6900159776737
"GPR88",-1.07660953558951,2.57196195652174,-6.37901849812312,4.34229057710901e-10,9.96080992598483e-10,11.6677818744876
"MMP11",-1.31175108260438,12.0380758695652,-6.36953024978981,4.59645254868623e-10,1.05264203702366e-09,11.6121728751005
"IL22RA1",1.00294901430721,3.56441608695652,6.36214249503666,4.80438215393e-10,1.09889923080956e-09,11.5689225380185
"LY6G6C",-1.39899283619393,3.54112543478261,-6.36061092441754,4.84862705327684e-10,1.10886687969388e-09,11.559961486864
"FAM183A",-1.11743397260973,2.51277282608696,-6.33721711246844,5.57615740675368e-10,1.27226514503443e-09,11.4233118040766
"VSIG2",-1.69120597281376,4.30687347826087,-6.33577066416257,5.62449187286296e-10,1.28295469176751e-09,11.4148765724221
"ESPN",-1.32758250235904,7.70665543478261,-6.33411692070323,5.68025594648322e-10,1.29549697025056e-09,11.4052344412071
"FLJ16779",-1.08371338399939,2.05541630434783,-6.32994087746958,5.82349185219776e-10,1.32652846571623e-09,11.3808954784556
"CES4",-1.0728095330392,1.70638304347826,-6.32720451336672,5.91925876043664e-10,1.34742087241677e-09,11.3649546146302
"EMX2OS",-1.05418396878428,4.89084173913044,-6.31479213247973,6.3733780564082e-10,1.44782267383799e-09,11.2927182047694
"CILP2",-1.04326234475021,7.66525347826087,-6.31130922760998,6.50681653812083e-10,1.47692575629969e-09,11.2724701395979
"PCDHA10",-1.4722434903471,4.9650597826087,-6.31011586010731,6.55316330052103e-10,1.48683716008549e-09,11.2655345898069
"ABCC6P2",-1.00971686006478,3.78418391304348,-6.30128687370109,6.90623810351325e-10,1.56411511047416e-09,11.2142570173888
"POU2AF1",1.45687480808958,5.97119195652174,6.29571208924259,7.13869508238206e-10,1.61418516334879e-09,11.1819105181964
"ALDH1A2",-1.21654838183164,4.89493956521739,-6.29350173378596,7.23296725110839e-10,1.63527955242451e-09,11.1690920700193
"IL24",-1.04708764377344,2.84844173913043,-6.28505812846747,7.60443633748877e-10,1.71623247871712e-09,11.1201601985962
"LTA",1.07784831552371,3.37491065217391,6.28185126289941,7.75035758729141e-10,1.74845377240413e-09,11.1015904551222
"GNG13",-1.39471189207111,2.25706956521739,-6.27860534602933,7.90084521066886e-10,1.78095454220441e-09,11.0828027068872
"CD24",1.19979268827626,13.9573593478261,6.27820951787231,7.91939111891698e-10,1.78465151975594e-09,11.0805121663975
"ADAM32",1.17008742444723,3.99473913043478,6.27006040045268,8.31081129467903e-10,1.86931467887887e-09,11.0333826644462
"ZMAT4",-1.42134831552371,2.94240782608696,-6.26144136826772,8.74539832502819e-10,1.96334900335225e-09,10.9835915914522
"MYOM2",-1.01814411517177,3.88274630434783,-6.25079475156449,9.31300096430828e-10,2.08908514486506e-09,10.9221671324241
"FAIM2",-1.31527839636837,5.67582695652174,-6.23861287711491,1.00067335077747e-09,2.24137899541488e-09,10.8519933467245
"CD79B",1.06264207492796,5.83009826086957,6.23856168140875,1.0009753078e-09,2.24175358301374e-09,10.8516986772009
"TMEM200B",-1.00179100762542,6.31261391304348,-6.2384581579138,1.00158617136034e-09,2.24281979429903e-09,10.8511028284086
"FAM181B",1.25055402565607,2.74509065217391,6.23151233266814,1.0434154474497e-09,2.33428785232091e-09,10.8111439019661
"LYZ",1.03606604779272,11.0154856521739,6.22070131034877,1.11194359721528e-09,2.48392286987007e-09,10.7490235128767
"WIF1",1.96762533727782,2.94933760869565,6.22000052478849,1.11653453027288e-09,2.49384356828735e-09,10.7449999270348
"PHKG1",1.0746768049782,3.30500130434783,6.21581091341262,1.14437045706404e-09,2.55498784456536e-09,10.7209531101348
"FCRL5",1.53936129657495,4.49250739130435,6.21509979369777,1.14916207017132e-09,2.5643096215168e-09,10.716872905632
"EN2",1.28630124709904,2.03532304347826,6.20757753323213,1.20106505065652e-09,2.67653976736634e-09,10.6737364574339
"LRAT",1.37242608451711,4.5286947826087,6.18542038182993,1.36763282098896e-09,3.03796691246245e-09,10.5469328997882
"TIGIT",1.24143875698147,5.47764195652174,6.18023340110056,1.40977601266113e-09,3.13032730860437e-09,10.5173036642861
"RGS13",-1.00614454872358,2.68280065217391,-6.17476110595191,1.45561369591683e-09,3.22909104120197e-09,10.4860674623502
"DNAJC6",1.00405752977481,6.32101173913043,6.17264811496906,1.47370004764628e-09,3.26747085847224e-09,10.4740126492632
"FHL1",-1.14096845273011,9.26113043478261,-6.17190680901605,1.48009724955329e-09,3.28121745704327e-09,10.4697842568805
"ITIH5",-1.07074190660785,8.23599413043478,-6.16670659527862,1.52574283731163e-09,3.37925739556309e-09,10.4401344498531
"MAL",1.14107474688226,3.38371239130435,6.16436221873906,1.54676834229438e-09,3.42491353503374e-09,10.4267745566742
"GPD1",-1.92480166279872,6.69814782608696,-6.16162864837734,1.57164221621021e-09,3.47813891178851e-09,10.4112022017921
"AREG",-1.70429812807631,7.2204397826087,-6.1563434467868,1.62084837429535e-09,3.58465137536878e-09,10.381110548584
"TNFRSF9",1.09418481293515,3.63448282608696,6.14435330721521,1.7381297565795e-09,3.83841793622865e-09,10.3129250620003
"ACY3",1.12877961541405,2.70343586956522,6.13877365584267,1.79549730126327e-09,3.9624768027879e-09,10.2812331654967
"UPK3BL",1.15157154114917,6.89816760869565,6.1347065073355,1.83847613068846e-09,4.05517534658748e-09,10.2581475393017
"GPX2",-1.44858661090001,3.51039391304348,-6.12334987912689,1.96387963281249e-09,4.32833868741719e-09,10.193754717537
"CBLN1",-1.05427554002704,2.76186391304348,-6.1193283044499,2.01026140935403e-09,4.42704471302952e-09,10.1709764207313
"ALDOC",1.00532733161614,7.68305652173913,6.11375577409494,2.07630453308253e-09,4.56946269415333e-09,10.1394344860493
"MESP1",1.23097256892199,4.93527869565217,6.11121786481026,2.10708104889794e-09,4.63474271694141e-09,10.1250773685743
"MEOX2",-1.18135015429344,5.85179847826087,-6.10687187438492,2.1608222432277e-09,4.75044023349305e-09,10.1005035847801
"GPC3",-1.26697093417664,7.335235,-6.09202589630523,2.35470021280718e-09,5.16506875047606e-09,10.0166712354564
"CRISPLD1",1.27921688301753,8.46960782608696,6.08886830912749,2.39807669055348e-09,5.25675090644314e-09,9.99886333802736
"SCN3B",-1.01055194715769,4.13076695652174,-6.0787036136037,2.54308071237779e-09,5.56947394761337e-09,9.94159069123931
"CLDN11",-1.0514426844508,6.75131456521739,-6.06313644568322,2.7819054607741e-09,6.08050792949967e-09,9.85403594159133
"ADORA1",1.05107010532759,7.62535586956522,6.06092723965324,2.81752640265437e-09,6.15674843600377e-09,9.84162615437373
"LRP1B",-1.87260295070262,4.00712847826087,-6.05241620234766,2.95896964834227e-09,6.46073414885386e-09,9.79385307795857
"ZNF711",1.11563487541762,6.76229847826087,6.04079673363524,3.16332208107414e-09,6.89065053398006e-09,9.72872456375592
"SLC13A2",-1.74623860396318,4.13270934782609,-6.03368353608947,3.29515804108553e-09,7.17125684065697e-09,9.68890692269268
"PCDHGB5",-1.31255351559512,6.46510065217391,-6.02599656533315,3.44366231573989e-09,7.48563565433204e-09,9.64592247543091
"SCIN",-1.15493827752417,6.83027739130435,-6.02425953312771,3.47811464974156e-09,7.55855136106824e-09,9.63621571773128
"SGK2",-1.04698507051593,3.45046347826087,-6.02233250176085,3.51672936138374e-09,7.64146991034544e-09,9.62545001601325
"CHST9",1.47397703960624,4.5576502173913,6.01626991584959,3.6409648652008e-09,7.90316401734169e-09,9.59159948965748
"EYA4",-1.23435074341385,2.97804130434783,-6.01094784879117,3.75355070400251e-09,8.14011256543748e-09,9.56190766320125
"CHL1",-1.27432365662698,6.56130717391304,-6.00025229122904,3.99018604955255e-09,8.64427755039115e-09,9.50230502648155
"WNT4",-1.07186779220118,6.91209565217391,-5.99977493229165,4.00108025263591e-09,8.6656222053705e-09,9.49964698551987
"ACCN1",-1.27978687613171,1.88054869565217,-5.97837940075726,4.52035033729817e-09,9.76104718565294e-09,9.38069763125225
"PDCD1",1.1015324551784,4.04109413043478,5.97826044096096,4.52341382295439e-09,9.76639496742714e-09,9.3800372856156
"TP63",-1.42996835326822,7.12535369565217,-5.97747571461177,4.54367316041291e-09,9.80886369865995e-09,9.37568155268816
"LOC152225",-1.35365004463034,1.8911397826087,-5.97261606551859,4.67112244182541e-09,1.00787704138971e-08,9.34871829364261
"DOC2A",-1.1656243656117,4.76235434782609,-5.960941280518,4.99173779390778e-09,1.07566066939427e-08,9.28401870412764
"CA8",-1.48979595521666,7.1601747826087,-5.94094918564714,5.59133878029635e-09,1.20020481558477e-08,9.17347798449515
"C2orf65",-1.21110106092679,4.33364543478261,-5.93811495584354,5.68184036244656e-09,1.21884521891338e-08,9.15783266722536
"CLDN10",1.36281557216088,2.31571347826087,5.93578839478957,5.75719834295197e-09,1.23485151362105e-08,9.14499453269373
"PCDH11X",1.19324447476474,1.9615202173913,5.92672362116553,6.06022384574158e-09,1.29767243331798e-08,9.09501561466948
"CATSPERB",-1.12206724388565,4.4697997826087,-5.92642287722055,6.07053963283369e-09,1.29954688653483e-08,9.09335857661593
"TMEM139",1.28485281681162,6.97019,5.92372082224098,6.16399444475082e-09,1.31904407871211e-08,9.07847403921204
"ZNF208",-1.15522660987989,5.23101347826087,-5.9231135242739,6.18519123785122e-09,1.3232396785529e-08,9.07512948003497
"SGCG",-1.32589225217414,2.459145,-5.92237030808903,6.21122885382547e-09,1.32846848493131e-08,9.07103678183065
"CD36",-1.46686441559767,9.49225695652174,-5.91808052154,6.36361952038627e-09,1.36071226958658e-08,9.04742265893882
"CDSN",-1.40379369054603,6.04499739130435,-5.91385591199328,6.51725800317928e-09,1.39266948982796e-08,9.02418167525537
"GRHL3",1.13357528244626,5.63416782608696,5.90068805882976,7.01972692448849e-09,1.49734977597088e-08,8.95183239398688
"TFDP3",-1.0845848409885,2.40381173913043,-5.89578259880089,7.21641516575651e-09,1.53713707575766e-08,8.92491532493385
"F5",1.01942835938895,5.16022652173913,5.89224991754188,7.36138061268309e-09,1.56681214370743e-08,8.90554283757497
"IQCA1",-1.13609686057485,5.91116086956522,-5.88296539951597,7.75605493328226e-09,1.64807501072426e-08,8.8546760756005
"CXCL9",1.41559805411748,9.39569978260869,5.86938589987825,8.37071849873958e-09,1.77754920647048e-08,8.78040281941763
"CXCL13",1.82638573869578,6.64105130434783,5.84493861551173,9.59921985879666e-09,2.03194273566183e-08,8.6470606021536
"NRIP3",-1.27547127081687,7.56818260869565,-5.83598381393169,1.00918324667009e-08,2.1340461589262e-08,8.59833865078589
"DUOX1",1.09952580908419,6.44299456521739,5.83484581012493,1.01561739951291e-08,2.14737910138436e-08,8.59215152686972
"MT1A",-1.2492324526281,3.10121065217391,-5.83462314289445,1.01688100717362e-08,2.14977765968353e-08,8.59094104650337
"ZNF98",1.20982221825509,3.86243695652174,5.8321407452943,1.03107251745041e-08,2.17894928757619e-08,8.57744874704364
"GLP1R",1.14475908291041,2.29082869565217,5.82943970174395,1.04673338926917e-08,2.21092201033752e-08,8.56277369016218
"KYNU",1.03051672744894,6.93267,5.82530826079854,1.07113749752768e-08,2.26074682380271e-08,8.54033847492913
"PPARGC1A",1.20992505419398,4.69038239130435,5.82275282404414,1.08650902497507e-08,2.29260844225022e-08,8.52646839919134
"NKG7",1.04364071306522,6.04974782608696,5.81929035763609,1.10768010416176e-08,2.33609593577335e-08,8.50768363974431
"MSMB",-1.75121513605877,3.83535630434783,-5.81685546765082,1.12280843364277e-08,2.36770147456794e-08,8.49447951735096
"SLC14A1",-1.01686402030043,4.8081797826087,-5.81147492962117,1.15695639405776e-08,2.43662250311621e-08,8.46531840547398
"ADAMTS19",-1.53078412180256,3.24430739130435,-5.81144135907979,1.15717259782652e-08,2.43676942898422e-08,8.46513653502082
"NPR3",1.19531249649334,5.04201065217391,5.80951034111889,1.16967541601351e-08,2.4621630515452e-08,8.45467665403637
"MAGED4B",1.03132430695469,7.45823956521739,5.80505838642661,1.19900453413016e-08,2.52294327869574e-08,8.4305728734325
"GPM6A",-1.3482083496978,3.23328086956522,-5.79887224528947,1.24095144865971e-08,2.60955795598351e-08,8.39710634973698
"PCDHB2",1.04776039631737,6.98611891304348,5.78460735961574,1.34320518307657e-08,2.81852890875083e-08,8.32005198318324
"GAS2L2",-1.03817908240035,2.27033043478261,-5.76101177872185,1.53063562172775e-08,3.20092707622845e-08,8.19295641190732
"RIMS1",-1.3510363622453,3.76159913043478,-5.74081306743053,1.71113615836037e-08,3.56674253728129e-08,8.08451500582414
"CNTD2",-1.10896005712683,5.83579913043478,-5.73967900350983,1.7218630983636e-08,3.58865254969567e-08,8.07843630442728
"IRF4",1.16676073805821,5.90979108695652,5.73951709851112,1.72339986787773e-08,3.59140561070576e-08,8.07756856154651
"ELFN2",-1.12998957435414,2.94175739130435,-5.7320760333108,1.79548935444532e-08,3.73976002728378e-08,8.03771046151052
"WISP3",1.34117087806994,2.673765,5.72055024630266,1.91298662646789e-08,3.97901218305321e-08,7.97606101387817
"CALN1",-1.03278626150825,2.12863847826087,-5.71656196859037,1.95536278461731e-08,4.06410651211991e-08,7.9547534622765
"FAT2",1.43932055035578,6.76961804347826,5.70955038924107,2.03208927002438e-08,4.2188353653407e-08,7.91732503911346
"DIRAS3",-1.06040564382444,4.97763239130435,-5.69614781974104,2.18699446489269e-08,4.53251810883228e-08,7.84589188414064
"CBLN2",-2.0588991864528,3.92687391304348,-5.6806678918574,2.38024519761243e-08,4.92382895179897e-08,7.76356823744809
"ADAMTS8",-1.06287599143098,4.09944456521739,-5.66698601044863,2.56481681885857e-08,5.29773483935038e-08,7.69096884198654
"LIPH",-1.06327608069165,7.19788,-5.66517838183459,2.59022086943273e-08,5.34821631311089e-08,7.68138850676025
"KRT15",1.72825325801434,9.84156847826087,5.64724100560268,2.85595873821196e-08,5.87794105180545e-08,7.58646546774234
"PEX5L",-1.27250456249522,2.98437565217391,-5.63413207496437,3.06676267121589e-08,6.30089280763457e-08,7.5172598596809
"CALML3",-1.82273174109307,5.47297195652174,-5.605211954892,3.58677810670271e-08,7.33759376635519e-08,7.365078320966
"SLC39A2",1.03967523909108,3.10481173913043,5.60064461342616,3.67638858393766e-08,7.51721627386613e-08,7.34110679684259
"PCK1",-1.62993672948919,3.62367108695652,-5.59308567379621,3.8295007881122e-08,7.82163902223971e-08,7.30147143487762
"ENHO",1.12462525311775,5.26586173913044,5.57734710686895,4.16846331425348e-08,8.49935419056218e-08,7.21909606031933
"LGALS12",-1.39711786233456,3.98638804347826,-5.57041074522952,4.32695694857544e-08,8.81495636928199e-08,7.18285562741309
"LASS1",1.03694560454975,3.64043543478261,5.56419607498269,4.47392749372876e-08,9.10433575830336e-08,7.15041928409116
"SLC5A1",1.5814456836092,6.36170891304348,5.55985192833828,4.57953348973608e-08,9.31013283680005e-08,7.12776458919241
"BARX2",1.25292583203693,8.03476608695652,5.55830607641133,4.61769480371126e-08,9.38542097639615e-08,7.11970671292824
"C1orf116",1.26574534696897,8.77069217391304,5.55185867466358,4.78021907687797e-08,9.70981999990837e-08,7.08612024149266
"SLC27A6",1.37765746091659,4.54242195652174,5.54342058760956,5.00134885506784e-08,1.01466038708033e-07,7.04221518979528
"GTF2H2B",-1.1495523781592,6.45731543478261,-5.54151389561969,5.05267680056398e-08,1.02485980039002e-07,7.0323023816932
"HBA2",-1.07323082553366,6.2466397826087,-5.52211160114315,5.60498109484786e-08,1.13160501599452e-07,6.93160041888754
"MLXIPL",-1.11281789038791,4.47706326086957,-5.51194745194472,5.91730418161761e-08,1.19263495133378e-07,6.87896981300293
"C5orf23",1.06019652648492,6.72791739130435,5.50711062791451,6.07180827099321e-08,1.22259062959011e-07,6.85395426355083
"SIRPG",1.09584985335748,4.36466043478261,5.49308343708728,6.54239052713305e-08,1.31337167778374e-07,6.78151595922908
"FXYD1",-1.21779677386449,4.1410697826087,-5.48894583672244,6.68784157467695e-08,1.34159956362416e-07,6.76017977117622
"EPHX4",1.13777872280738,4.86408369565217,5.47636805451871,7.14955558504576e-08,1.43077095532365e-07,6.69540706167444
"PTHLH",-1.13421426640484,6.40489826086957,-5.47555129313305,7.18058584718329e-08,1.43680794248593e-07,6.69120543528699
"ZBP1",1.04438179082401,4.74933304347826,5.47458410264077,7.21750045445468e-08,1.44384716953746e-07,6.68623067495612
"C8orf34",-1.040651414144,2.43688304347826,-5.4721960641078,7.30943585943469e-08,1.46118467925268e-07,6.67395106253745
"C6orf176",1.07189804901686,2.11359391304348,5.4571345775493,7.9160518178434e-08,1.5801715720839e-07,6.59661129173321
"COL17A1",-1.68928715156462,7.63659239130435,-5.43662659159899,8.82121376454056e-08,1.75349417085121e-07,6.49160523216971
"FAM189A1",-1.19733028741935,3.7422397826087,-5.43277504699168,9.0020778716482e-08,1.7888055383834e-07,6.47192311994958
